loanId,borrowerId,loanType,loanPurpose,originationDate,maturityDate,originalPrincipal,currentBalance,interestRate,termMonths,paymentAmount,paymentStatus,daysPastDue,lastPaymentDate,borrowerState,borrowerZip,creditScore,creditGrade,employmentLength,incomeBand,appraisedValue,servicerId,servicerName,lastUpdatedAt,documentStatus,sourceSystem,verificationStatus,version,recordHash
LN-000413,B-00230,ARM,Cash-out refi,2015-01-01,2020-01-01,619000.00,348220.11,6.6610,60,12158.18,CURRENT,0,2026-07-05,TN,96969,678,C+,5 years,100-150k,861000.00,SVC-06,SVC-06 Servicing LLC,2026-07-08T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,00355f497f5d83ab972c814ba0501d68e8ea637be25c406f73da50e529f4104e
LN-000414,B-00419,FIXED,Cash-out refi,2024-03-24,2031-03-24,425500.00,257100.38,4.1280,84,5841.18,CURRENT,0,2026-06-06,WI,29997,,B,10+ years,100-150k,492000.00,SVC-01,SVC-01 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,850fc4259241a8382d0f07e658a17adeffc83db393fab552aa3ef1166d554d38
LN-000415,B-00398,ARM,Purchase,2017-07-15,2047-07-15,188000.00,137457.06,4.2840,360,928.59,CURRENT,0,2026-06-27,WA,48256,772,C+,10+ years,50-75k,239000.00,SVC-05,SVC-05 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,90dd493640dbe1de331858a8433a86854116310346c18a13c5dffbb3fb89813d
LN-000416,B-00034,ARM,Debt consolidation,2018-10-26,2025-10-26,63500.00,38217.02,4.0260,84,868.73,CURRENT,0,2026-07-19,MD,94170,800,B,1 year,250k+,93000.00,SVC-06,SVC-06 Servicing LLC,2026-07-30T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,55d936fcef37aa522b8ab5cca003aea0c5eac06d879e03cea2040f5e117bf8b9
LN-000417,B-00161,PERSONAL,Debt consolidation,2024-12-21,2031-12-21,76000.00,54166.96,5.9820,84,1109.59,CURRENT,0,2026-06-13,NY,24722,632,C+,10+ years,50-75k,111000.00,SVC-04,SVC-04 Servicing LLC,2026-07-08T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,f5f76da456775613fc55f3cb5d90850b467746f53171e16e83404e65df369ae6
LN-000418,B-00338,ARM,Debt consolidation,2022-10-25,2052-10-25,287000.00,143907.26,8.0260,360,2111.11,CURRENT,0,2026-06-27,CA,19644,,B+,5 years,100-150k,453000.00,SVC-06,SVC-06 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,33ed445e68dc757c0ee4035cf3305a1b0658be15dbadcae586604d39ce79b24c
LN-000419,B-00412,FIXED,Home improvement,,2050-03-06,805000.00,445278.27,5.3260,360,4483.21,CURRENT,0,2026-06-29,MD,49903,798,B,2 years,250k+,1120000.00,SVC-04,SVC-04 Servicing LLC,2026-07-20T00:00:00.000Z,COMPLETE,LEGACY-AS400,REJECTED,1,7635c6d762922dca6e472c21ac8e5bf25af8bc2799d348cffa7be540d4039934
LN-000420,B-00119,PERSONAL,Debt consolidation,2018-07-24,2025-07-24,255500.00,127314.99,6.2780,84,3766.63,DEFAULT,90,2026-05-29,NJ,46408,710,B,10+ years,75-100k,306000.00,SVC-02,SVC-02 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,9772834e6ee20c287da35e5c7f1059971b91e00a8d59b1dedb4d7dbd4f53eda6
LN-000421,B-00097,PERSONAL,Debt consolidation,2020-06-12,2035-06-12,517000.00,517000.00,7.4820,180,4787.37,CURRENT,0,2026-07-03,NC,37017,755,B-,10+ years,<50k,757000.00,SVC-03,SVC-03 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,2,aba8bd50827888685e09810c5c6ff5c91cb1a1ab1f5a955700fff1cbbd9a524c
LN-000422,B-00262,FIXED,Purchase,2019-05-04,2029-05-04,182500.00,134078.85,4.8450,120,1921.90,CURRENT,0,2026-06-16,WI,75821,,B,10+ years,100-150k,241000.00,SVC-06,SVC-06 Servicing LLC,2026-07-06T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,9cd69e8aadb80ad4de35d99827c07e36f03468e16f0c20056371d3931a37c8b6
LN-000423,B-00296,AUTO,Debt consolidation,2018-01-23,2048-01-23,589000.00,446244.86,7.5860,360,4153.11,CURRENT,0,2026-07-01,TN,99510,603,A-,2 years,150-250k,868000.00,SVC-04,SVC-04 Servicing LLC,2026-07-25T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,49b61c3bc9b03961b6ffcbc4645c21e8c277d39564913b4d378fae54dc05ee73
LN-000424,B-00032,HELOC,Debt consolidation,2021-12-05,2051-12-05,647000.00,569833.80,7.1950,360,4389.57,CURRENT,0,2026-07-18,NC,53053,723,B+,< 1 year,<50k,880000.00,SVC-04,SVC-04 Servicing LLC,2026-07-26T00:00:00.000Z,MISSING,BLACKKNIGHT,REJECTED,1,0d3ac10b36d9399641eb52b3a67bb831a1027f2ce9e01db6ae3468138e562be8
LN-000425,B-00222,AUTO,Purchase,2023-02-13,2038-02-13,589000.00,509744.78,7.7300,180,5537.37,CURRENT,0,2026-07-03,FL,10345,645,C+,2 years,100-150k,681000.00,SVC-02,SVC-02 Servicing LLC,2026-07-18T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,c5e117a93eb26e1f4c70e91c872d8a0708eb3538edea1ee456f9b2374fc2ba42
LN-000426,B-00253,HELOC,Refinance,2019-11-28,2049-11-28,160500.00,136111.38,8.0380,360,1181.95,CURRENT,0,2026-05-30,MA,45073,,B-,7 years,50-75k,227000.00,SVC-02,SVC-02 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,d0190f4f4da9d727866e70d94a4c68db819191a16827ffda4209b0899c63451d
LN-000427,B-00103,ARM,Cash-out refi,2024-03-06,2044-03-06,309000.00,179412.16,4.0360,240,1878.35,CURRENT,0,2026-06-14,VA,04417,785,C,< 1 year,150-250k,351000.00,SVC-01,SVC-01 Servicing LLC,2026-07-13T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,1f70165033c51f242699fd70b153069e601412fce927706e3cb91cba9ddd68d6
LN-000428,B-00431,PERSONAL,Refinance,2018-05-10,2023-05-10,118000.00,65258.14,6.6360,60,2316.33,CURRENT,0,2026-06-16,IN,28371,800,A-,< 1 year,250k+,132000.00,SVC-04,SVC-04 Servicing LLC,2026-07-30T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,3dd5b1cd8c92a731c5f23115fe0bb8d5a28fc241811c9a62652d6b5409b71bba
LN-000429,B-00035,HELOC,Debt consolidation,2024-08-10,2039-08-10,45500.00,42152.45,6.7400,180,402.38,CURRENT,0,2026-06-15,AZ,09687,649,B+,2 years,<50k,65000.00,SVC-04,SVC-04 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,3aba58e31df5779d8730f3df0a414505dacbce8e6b3dfcf5174bd3c41cc7f6bf
LN-000430,B-00028,PERSONAL,Refinance,2023-11-19,2030-11-19,658000.00,499250.53,6.1360,84,9655.39,CURRENT,0,2026-06-16,AZ,50398,,A-,1 year,100-150k,928000.00,SVC-02,SVC-02 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,4e70936257273bab068050cc987330ce842255236ad1297f7ce6c7a40c9765e5
LN-000431,B-00200,FIXED,Refinance,2022-11-26,2032-11-26,74000.00,58301.83,6.9160,120,856.00,CURRENT,0,2026-06-21,MI,52385,762,A,5 years,<50k,101000.00,SVC-05,SVC-05 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,be9086cf56d5b88052cfccd37d449fa66c6278f3c97649d63bcb78e7e1c13110
LN-000432,B-00246,ARM,Cash-out refi,2019-02-22,2049-02-22,583000.00,383941.42,8.0460,360,4296.56,CURRENT,0,2026-07-15,IL,38409,739,B-,7 years,50-75k,656000.00,SVC-04,SVC-04 Servicing LLC,2026-07-29T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,da43a7b1b7dfe47b866dde2a32653801a50aace9a33be0b34b6c9eeb9c6766c6
LN-000433,B-00214,HELOC,Purchase,2019-10-23,2024-10-23,624000.00,366555.66,5.6610,60,11965.55,CURRENT,0,2026-06-18,WA,26550,691,A,10+ years,250k+,738000.00,SVC-03,SVC-03 Servicing LLC,2026-07-06T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,2,509828fa1617c33f339cf09d72f86fb0a46b7d6672ba89f507da0275549fdac3
LN-000434,B-00289,HELOC,Purchase,2015-12-10,2020-12-10,614500.00,320150.52,3.7740,60,11254.39,CURRENT,0,2026-06-18,OH,48853,,C+,3 years,250k+,972000.00,SVC-05,SVC-05 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,2611965a236a55d6bd235246d96fbecac193d1c7d6ee8812cbbb2150fc9c2389
LN-000435,B-00312,PERSONAL,Purchase,2023-09-26,2030-09-26,436000.00,260415.28,7.0580,84,6592.78,DEFAULT,120,2026-07-08,NJ,19982,805,A,7 years,50-75k,594000.00,SVC-02,SVC-02 Servicing LLC,2026-07-29T00:00:00.000Z,PARTIAL,BLACKKNIGHT,VERIFIED,1,90d3c48bad26261635232216c34bb646de09308e3ddaf4e8a162e38bb47f59d3
LN-000436,B-00048,ARM,Refinance,2016-06-24,2036-06-24,296000.00,153192.80,4.2300,240,1829.78,CURRENT,0,2025-10-16,FL,06263,807,B+,2 years,75-100k,365000.00,SVC-02,SVC-02 Servicing LLC,2025-11-01T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,2,e7ef0f21bbd1825853b7bfc1b1a53102992e5eb45628bddec131de7ea11b20ca
LN-000438,B-00339,PERSONAL,Purchase,2022-12-03,2037-12-03,338500.00,260092.58,4.3420,180,2562.25,CURRENT,0,2026-06-23,IN,82591,,B+,< 1 year,75-100k,468000.00,SVC-01,SVC-01 Servicing LLC,2026-07-27T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,89e5c00494fa79ad6d1d7d06316cd69eb98bac7bd22553150853a94d6bc7085a
LN-000439,B-00244,FIXED,Debt consolidation,2024-08-20,2054-08-20,632500.00,321202.13,4.5840,360,3236.43,CURRENT,0,2026-06-30,,64652,682,A-,< 1 year,50-75k,849000.00,SVC-06,SVC-06 Servicing LLC,2026-07-12T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,8cf7cbe7267706f477af872e62e881e32efca1b33f4fb7b86b8433e111422727
LN-000440,B-00021,FIXED,Debt consolidation,2022-03-21,2029-03-21,202000.00,151709.72,4.0320,84,2764.08,CURRENT,0,2026-07-19,MD,95344,592,A-,7 years,250k+,274000.00,SVC-06,SVC-06 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,8deeb7eab19a9a9d8b0de2562c3dfad807457e07eb42fee325d5080babd4f592
LN-000441,B-00280,ARM,Refinance,2024-09-09,2039-09-09,122000.00,64816.07,7.2910,180,1116.51,CURRENT,0,2026-05-24,GA,26106,663,A-,< 1 year,50-75k,148000.00,SVC-05,SVC-05 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,170ee153b410e6c79af54892dffae7019e6b1b8a6e24dd6e51934514be8b655c
LN-000442,B-00456,ARM,Refinance,2021-05-28,2026-05-28,363500.00,181473.65,7.6270,60,7305.75,CURRENT,0,2026-06-05,TX,21787,758,C+,7 years,50-75k,519000.00,SVC-06,SVC-06 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,4af1dffca4e00aa9f43bc773911a7a756f7f1a33293e043aa80b568883169cd8
LN-000443,B-00459,FIXED,Cash-out refi,2024-07-10,2054-07-10,732500.00,456298.79,6.0990,360,4438.44,CURRENT,0,2026-07-13,TN,25581,710,B-,7 years,150-250k,826000.00,SVC-02,SVC-02 Servicing LLC,2026-07-23T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,1eb03a4641218ecdd607e9a0d6899585c04c106d7dc9c619a82a99b03e4d270e
LN-000444,B-00152,HELOC,Debt consolidation,2016-04-17,2026-04-17,152000.00,139600.14,4.3820,120,1566.67,CURRENT,0,2026-06-12,NC,49659,720,C+,7 years,100-150k,170000.00,SVC-06,SVC-06 Servicing LLC,2026-07-26T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,d198634cdb8bdacdf34192a733dca9fadbcad1183fc9a6e3c0c9d06232167c4c
LN-000445,B-00072,PERSONAL,Cash-out refi,2022-08-04,2037-08-04,174000.00,107534.70,5.0270,180,1378.43,CURRENT,0,2026-06-24,NJ,49456,814,A-,5 years,250k+,245000.00,SVC-06,SVC-06 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,65d0e7c9c246bd4d3919a55ff0fe590bc1215ef7bd0ab2ebe033861e65dcea6b
LN-000446,B-00153,AUTO,Home improvement,2017-10-06,2032-10-06,688500.00,534955.10,6.3150,180,5927.77,CURRENT,0,2026-06-28,MI,46208,581,C+,10+ years,150-250k,844000.00,SVC-04,SVC-04 Servicing LLC,2026-07-31T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,a26073bf729f8be14ae66cd2704924ebacd3ea72284a22fce1f06b9c9be301d2
LN-000447,B-00426,FIXED,Debt consolidation,2023-08-05,2053-08-05,807500.00,605132.10,4.0980,360,3900.89,CURRENT,0,2026-06-20,MI,74312,635,C,3 years,75-100k,1273000.00,SVC-06,SVC-06 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,710c5746f0f4cc67b49e32862d5d27ed196f5fe1c20ce591e98010bc4a7eb5c7
LN-000448,B-00171,HELOC,Refinance,2019-02-25,2049-02-25,320000.00,186836.93,6.2030,360,1960.52,CURRENT,0,2026-06-10,CA,70340,668,A,7 years,75-100k,428000.00,SVC-03,SVC-03 Servicing LLC,2026-07-13T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,6a52199a6fb7482a4655a1e21790e59f90f5bbf4cdd7a2c40d26b4508979efad
LN-000449,B-00266,AUTO,Home improvement,2024-11-17,2031-11-17,188500.00,168192.33,7.3940,84,2881.41,CURRENT,0,2026-07-11,GA,14138,772,C+,< 1 year,250k+,296000.00,SVC-03,SVC-03 Servicing LLC,2026-07-23T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,6d42b12c4e7f1125e0525d881f8f6bc8ca22ad483242ff929e4baf619b6291a5
LN-000450,B-00422,HELOC,Refinance,2017-07-11,2024-07-11,204000.00,160793.71,8.0340,84,3183.04,CURRENT,0,2026-07-01,MI,18892,625,B-,2 years,50-75k,292000.00,SVC-01,SVC-01 Servicing LLC,2026-07-31T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,3665efc329d18b0f55ede5fc0f537df360660aaa265c0be39a8fb54015d1e0bd
LN-000451,B-00186,ARM,Home improvement,2018-12-21,2048-12-21,249000.00,233781.51,6.4350,360,1563.22,CURRENT,0,2026-07-16,NY,83896,715,C+,2 years,250k+,342000.00,SVC-05,SVC-05 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,e45b26cff8a9ca197353bbb722c2e2e89fc51ec3f0d42c8ad032be98bfbae252
LN-000452,B-00162,FIXED,Cash-out refi,2019-09-18,2026-09-18,282000.00,224314.13,5.2890,84,4024.17,CURRENT,0,2026-06-12,IL,91749,759,C,1 year,50-75k,336000.00,SVC-02,SVC-02 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,c40680cadd979f1f89505b1e549c054d1bf88fc9fad230d1e86a258a13441339
LN-000453,B-00453,FIXED,Cash-out refi,2016-02-03,2026-02-03,360000.00,292518.93,7.2770,120,4231.48,CURRENT,0,2026-06-17,TX,92151,709,B+,3 years,250k+,445000.00,SVC-05,SVC-05 Servicing LLC,2026-07-31T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,e6cd07cbb645da6c0f5c43ff02082ebd7975c12fe175263ec9e5e1553fd650db
LN-000454,B-00324,FIXED,Home improvement,2024-06-06,2039-06-06,363500.00,259844.41,6.9170,180,3250.40,CURRENT,0,2026-06-24,NC,01462,656,B-,10+ years,75-100k,410000.00,SVC-03,SVC-03 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,61beda5496fff52fc0d3dac58764768f525c09db97035f5b35b5fea9f01b7773
LN-000455,B-00380,FIXED,Purchase,2024-04-28,2031-04-28,826500.00,441601.16,7.0290,84,12485.82,CURRENT,0,2026-07-05,NJ,95184,709,C,1 year,<50k,1209000.00,SVC-05,SVC-05 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,e44e7cea31eb9d6942c2621d303b4290334dd73ffb7d03d1d9be018d89905177
LN-000456,B-00426,HELOC,Debt consolidation,2018-03-03,2023-03-03,190500.00,123690.40,5.4420,60,3633.67,CURRENT,0,2026-06-30,NC,34598,805,A-,< 1 year,<50k,243000.00,SVC-02,SVC-02 Servicing LLC,2026-07-17T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,3aee36af1394c75cbc4a5fe8fbcc15d6c4a5670c355e02f57c18eea35f3a4bf6
LN-000457,B-00438,ARM,Cash-out refi,2022-06-26,2052-06-26,570000.00,366143.09,3.9020,360,2689.16,CURRENT,0,2026-07-10,IL,25912,593,B+,< 1 year,<50k,856000.00,SVC-02,SVC-02 Servicing LLC,2026-07-20T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,0c4edeb360b90ad107c34b61a6a25eb06665afb4bbe4805bcf1a59351b1d79c9
LN-000458,B-00322,PERSONAL,Refinance,2024-04-09,2031-04-09,89500.00,43903.89,4.8500,84,1258.69,DELINQUENT,60,2026-06-22,GA,08036,674,A,3 years,150-250k,108000.00,SVC-03,SVC-03 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,26a0671b43209150a808895a3afa76aa007d6f6c1dc15825f48451c4f980a89d
LN-000459,B-00391,FIXED,Debt consolidation,2019-07-16,2039-07-16,692500.00,619422.02,5.5210,240,4771.84,CURRENT,0,2026-06-23,FL,22774,697,B+,3 years,250k+,988000.00,SVC-05,SVC-05 Servicing LLC,2026-07-08T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,406c6e308a731dd94faf0fca99064881de22118074524025ba10182799337a98
LN-000460,B-00089,FIXED,Purchase,,2027-12-13,799500.00,710181.40,4.5990,60,14941.11,CURRENT,0,2026-06-04,WA,12330,810,A-,2 years,250k+,1209000.00,SVC-05,SVC-05 Servicing LLC,2026-07-12T00:00:00.000Z,COMPLETE,FISERV,REJECTED,1,9383111c9720c0e428f2b44109468069380ad88cead8826a176c06fa8f1ec95d
LN-000461,B-00128,FIXED,Home improvement,2019-03-19,2049-03-19,95500.00,78906.61,4.3080,360,473.05,CURRENT,0,2026-06-17,MI,33097,751,A,< 1 year,75-100k,135000.00,SVC-02,SVC-02 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,8fafaa22a46076212112c29de2260e4b8978a3e2a3f8b52819dc31cde943be32
LN-000462,B-00437,HELOC,Debt consolidation,2022-05-27,2052-05-27,542500.00,299315.78,7.8390,360,3919.95,CURRENT,0,2026-06-01,TX,77661,600,B,2 years,75-100k,787000.00,SVC-04,SVC-04 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,2,94f8a1ff6e88893a98c8b9466b0338d7d723fe4780d5e3206d4d159eae9d8e00
LN-000463,B-00167,FIXED,Home improvement,2022-02-05,2032-02-05,379000.00,313068.18,7.9820,120,4594.71,CURRENT,0,2026-05-28,TN,98887,743,A-,3 years,<50k,533000.00,SVC-03,SVC-03 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,83015ceece86f10579ff68cb6c6e0f78da70443ad1ad3157e631b30594488325
LN-000464,B-00169,AUTO,Purchase,2016-01-07,2021-01-07,239000.00,149760.62,4.9500,60,4504.75,CURRENT,0,2026-07-03,FL,40912,721,B+,7 years,75-100k,303000.00,SVC-02,SVC-02 Servicing LLC,2026-07-15T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,53409a656bc49f1ccf17d260ed12d0b04e99b9f58389c9a36b0f0072ad9f003c
LN-000465,B-00466,ARM,Refinance,2016-08-26,2026-08-26,674000.00,371682.71,3.9590,120,6810.80,CURRENT,0,2026-06-16,WA,48069,793,C+,< 1 year,50-75k,1051000.00,SVC-06,SVC-06 Servicing LLC,2026-07-15T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,baa6716e5212a3bf9db7727aff04c2c366bf59504794bb7eac39815e4369cd4b
LN-000466,B-00353,ARM,Debt consolidation,2019-09-21,2049-09-21,172000.00,110102.85,6.5860,360,1096.90,CURRENT,0,2026-07-07,TX,17534,653,B,10+ years,100-150k,197000.00,SVC-05,SVC-05 Servicing LLC,2026-07-11T00:00:00.000Z,PARTIAL,FISERV,VERIFIED,1,0dd0866cf227ec80ac12adcb8586a0fc4c87f15fb9963bfb4443c2b7523fa37e
LN-000467,B-00437,FIXED,Debt consolidation,2015-09-21,2030-09-21,183000.00,156445.66,7.6340,180,1710.40,CURRENT,0,2026-06-11,IL,50251,792,A,3 years,<50k,233000.00,SVC-04,SVC-04 Servicing LLC,2026-07-18T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,cc69c7652c244bd73349ddd43f5a1395861e8ec9171a737f87dddf635f0c27f2
LN-000468,B-00185,PERSONAL,Debt consolidation,2023-11-01,2033-11-01,562500.00,443307.96,4.2290,120,5756.46,CURRENT,0,2026-07-11,VA,81797,811,C+,10+ years,75-100k,649000.00,SVC-03,SVC-03 Servicing LLC,2026-07-30T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,b7b80cbd5f2a67f2fb2af0aa386ea93c89436a8774dcaabee1348cc109d3d953
LN-000469,B-00012,FIXED,Debt consolidation,2022-08-18,2027-08-18,755500.00,578388.70,8.1110,60,15358.98,CURRENT,0,2026-07-03,WI,83419,623,B-,1 year,100-150k,1147000.00,SVC-01,SVC-01 Servicing LLC,2026-07-29T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,2,9f82c279edb5c7263a7f373c5ab1eaf85610ce5dad9af99cb6849e2dfb31ad4f
LN-000470,B-00093,AUTO,Cash-out refi,2024-03-02,2029-03-02,114000.00,105549.53,7.4560,60,2281.94,CURRENT,0,2026-05-30,MI,37522,697,B,10+ years,<50k,132000.00,SVC-01,SVC-01 Servicing LLC,2026-07-06T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,c9e2da31e09131b11a8b1b504fa1e3c92af21cdf3d71016ed320324a19167fa6
LN-000471,B-00023,HELOC,Debt consolidation,2024-11-13,2054-11-13,57500.00,45868.85,6.7890,360,374.44,CURRENT,0,2026-07-16,GA,31303,584,A-,7 years,50-75k,65000.00,SVC-06,SVC-06 Servicing LLC,2026-07-30T00:00:00.000Z,MISSING,BLACKKNIGHT,REJECTED,1,09cab52ce7ed01c49bafd5a7bee382bb1edc746fb600ea6ae608dfc66f66ca0a
LN-000472,B-00100,FIXED,Refinance,2020-03-27,2050-03-27,636000.00,542914.50,8.0350,360,4682.27,CURRENT,0,2026-07-05,GA,36451,713,B-,3 years,150-250k,770000.00,SVC-05,SVC-05 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,77af1f6a9abbb5a398d4b3ecf69f05f723a5507715c5d1582e3b2d9655fd45c2
LN-000473,B-00052,FIXED,Home improvement,2017-03-08,2047-03-08,315000.00,222328.23,4.4580,360,1588.21,DELINQUENT,120,2026-07-05,TX,02382,744,B-,10+ years,75-100k,386000.00,SVC-06,SVC-06 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,2,296a806a5778f42392d0a193852e06932e0911d830d120a7deb6815fc3dc7c22
LN-000474,B-00307,PERSONAL,Purchase,2021-02-22,2051-02-22,211000.00,179848.59,5.3470,360,1177.86,CURRENT,0,2026-07-04,WI,97031,793,B+,5 years,<50k,241000.00,SVC-05,SVC-05 Servicing LLC,2026-07-31T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,db08b380ebca8f6bc89ae429dceff089502ea6358daf85ac91d7a4790b607670
LN-000475,B-00123,PERSONAL,Refinance,2021-12-14,2041-12-14,453000.00,363439.16,6.8030,240,3458.74,CURRENT,0,2026-07-13,IN,74665,602,C,2 years,100-150k,565000.00,SVC-04,SVC-04 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,78cc5615b9091326fb2fb100d6d324e18678ec2cd09470f4d0235646ab56906c
LN-000476,B-00230,AUTO,Home improvement,2024-05-09,2029-05-09,240000.00,121271.08,8.2430,60,4894.29,CURRENT,0,2026-07-01,MI,84490,644,A,10+ years,50-75k,382000.00,SVC-06,SVC-06 Servicing LLC,2026-07-13T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,dbf628efc6f9c2b502fbffdc3cd8d7e7fca8dddcfca345ea78d9eb75cc8c12b6
LN-000477,B-00412,PERSONAL,Purchase,2015-07-05,2045-07-05,478500.00,238133.37,4.3970,360,2395.29,DELINQUENT,45,2026-06-20,MI,40690,803,B+,3 years,50-75k,665000.00,SVC-06,SVC-06 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,bfa312924c2dbab7cc145df68d4031feb28a74413a4a064d6aefd851addc4c2f
LN-000478,B-00270,ARM,Home improvement,2024-09-03,2054-09-03,630000.00,475400.11,3.9810,360,3000.82,CURRENT,0,2026-06-13,VA,97199,594,A-,3 years,50-75k,906000.00,SVC-03,SVC-03 Servicing LLC,2026-07-26T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,46aee90858b3dbd36cf0ada28f4dd6921cc24a8ee4d1ad343fa9d1452df91cc8
LN-000479,B-00424,FIXED,Home improvement,2020-12-21,2030-12-21,368000.00,330585.67,8.2430,120,4512.25,CURRENT,0,2026-06-26,NY,70096,702,B+,1 year,100-150k,582000.00,SVC-02,SVC-02 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,df8c1f8dcc4e001a18072de612f2dd710ca2b22974dba3a919de2a68fc05b09f
LN-000480,B-00356,ARM,Purchase,2016-05-25,2021-05-25,518000.00,269529.94,7.8390,60,10463.30,CURRENT,0,2026-06-13,NY,68111,680,A,< 1 year,<50k,660000.00,SVC-05,SVC-05 Servicing LLC,2026-07-27T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,5188d5f54b2238881cedc1365a3cb1c44bc8d8ad309e94e53d6310b8f50914f2
